"S","A1","A2","P0","P1","P2","R1","R2","Q","t","N"
35.5618918228063,1.85030000617038,1.61407685142412,157.639346265839,1.28958224137899e-06,0,1.45149757099348,1.90103062751545,8,232,200
35.5100511403247,1.86525692011323,1.62484210415067,157.628002035968,1.32423627886448e-06,0,1.46722711003712,1.91697251184604,8,233,200
35.4580106636172,1.8802334499326,1.63565667969844,157.616484862889,1.3593086925026e-06,0,1.48308879623611,1.93298607900158,8,234,200
35.4057728342666,1.8952275483955,1.64651834749802,157.604795389024,1.39479384249277e-06,0,1.49908243041645,1.94907609919024,8,235,200
35.3533400938559,1.91023716826893,1.65742487698005,157.592934256799,1.43068608903438e-06,0,1.51520781340414,1.96524734262024,8,236,200
35.3007148638571,1.9252602967471,1.66837403634334,157.580902256493,1.46697927249941e-06,0,1.53146452052836,1.98150459272609,8,237,200
35.2478994852993,1.94029505873307,1.67936358885964,157.568700769817,1.50366515395017e-06,0,1.54785122513096,1.99785268584771,8,238,200
35.194896279101,1.95533961355708,1.69039129656889,157.556331326335,1.54073497462154e-06,0,1.56436637505697,2.01429647155134,8,239,200
35.1417075661805,1.97039212054937,1.70145492151104,157.543795455613,1.57817997574839e-06,0,1.58100841815139,2.03084079940323,8,240,200
35.0883356674563,1.9854507390402,1.71255222572605,157.531094687216,1.61599139856561e-06,0,1.59777580225927,2.04749051896963,8,241,200
35.0347829038467,2.00051362835981,1.72368097125386,157.518230550709,1.65416048430808e-06,0,1.61466697522562,2.06425047981679,8,242,200
34.9810515962703,2.01557894783845,1.73483892013443,157.505204575658,1.69267847421067e-06,0,1.63168038489547,2.08112553151095,8,243,200
34.9271439181196,2.03064495085936,1.74602385931058,157.492018505922,1.73153587650655e-06,0,1.64881446938851,2.0981204860862,8,244,200
34.873061452684,2.04571026701778,1.75723367533655,157.478674942525,1.77072026742193e-06,0,1.66606762792316,2.11524000544795,8,245,200
34.8188056357268,2.06077361996191,1.76846627966947,157.465176700788,1.81021849018133e-06,0,1.68343824999249,2.13248871396944,8,246,200
34.7643779030117,2.07583373334,1.77971958376645,157.45152659603,1.85001738800925e-06,0,1.7009247250896,2.14987123602392,8,247,200
34.7097796903021,2.09088933080025,1.79099149908461,157.437727443568,1.89010380413019e-06,0,1.71852544270758,2.16739219598463,8,248,200
34.6550124333616,2.1059391359909,1.80227993708106,157.423782058723,1.93046458176865e-06,0,1.7362387923395,2.18505621822483,8,249,200
34.6000775679536,2.12098187256017,1.81358280921293,157.409693256814,1.97108656414914e-06,0,1.75406316347845,2.20286792711775,8,250,200
34.5449765298416,2.13601626415628,1.82489802693734,157.395463853158,2.01195659449616e-06,0,1.77199694561751,2.22083194703665,8,251,200
34.4897106231274,2.15104110464931,1.83622351596759,157.381096908372,2.05306070212376e-06,0,1.79003865014182,2.23895281590863,8,252,200
34.4342806252659,2.1660554687968,1.84755725904183,157.366596464253,2.0943816607042e-06,0,1.80818727600467,2.25723472587628,8,253,200
34.3786871820504,2.18105850157813,1.85889725315438,157.351966807898,2.13590142999928e-06,0,1.82644194405139,2.27568178263604,8,254,200
34.3229309392738,2.1960493479727,1.87024149529958,157.337212226399,2.17760196977079e-06,0,1.84480177512731,2.29429809188435,8,255,200
34.2670125427295,2.2110271529599,1.88158798247177,157.322337006853,2.21946523978054e-06,0,1.86326589007778,2.31308775931766,8,256,200
34.2109326382105,2.22599106151912,1.89293471166526,157.307345436353,2.26147319979034e-06,0,1.88183340974812,2.33205489063242,8,257,200
34.1546918715101,2.24094021862975,1.9042796798744,157.292241801995,2.30360780956198e-06,0,1.90050345498368,2.35120359152507,8,258,200
34.0982907985198,2.25587383035042,1.91562089186216,157.277030683431,2.345850065193e-06,0,1.91927517546627,2.3705378185959,8,259,200
34.0417296155246,2.27079134705667,1.92695638346601,157.26171783054,2.38817710812392e-06,0,1.93814783622361,2.39006093206053,8,260,200
33.9850084289077,2.28569228020329,1.93828419829208,157.246309285762,2.43056511613096e-06,0,1.95712073111993,2.40977614303846,8,261,200
33.9281273450526,2.30057614124507,1.9496023799465,157.230811091533,2.47299026699037e-06,0,1.97619315401943,2.42968666264914,8,262,200
33.8710864703425,2.3154424416368,1.96090897203537,157.215229290292,2.51542873847839e-06,0,1.99536439878633,2.44979570201205,8,263,200
33.8138859111608,2.33029069283326,1.97220201816483,157.199569924476,2.55785670837127e-06,0,2.01463375928483,2.47010647224667,8,264,200
33.7565257738908,2.34512040628924,1.983479561941,157.183839036524,2.60025035444524e-06,0,2.03400052937917,2.49062218447247,8,265,200
33.6990061649158,2.35993109345951,1.99473964696998,157.168042668873,2.64258585447655e-06,0,2.05346400293353,2.51134604980893,8,266,200
33.6413271289166,2.37472232079017,2.00598031524904,157.152187230828,2.68483826674928e-06,0,2.07302345609302,2.53228106255755,8,267,200
33.5834884637631,2.38949387469243,2.0171996023399,157.136280599161,2.72697817157894e-06,0,2.09267809412619,2.553429349748,8,268,200
33.5254899056229,2.40424559656882,2.02839554219544,157.12033101751,2.76897502978885e-06,0,2.11242710458251,2.57479282159197,8,269,200
33.4673311906631,2.41897732782185,2.03956616876853,157.104346729514,2.81079830220236e-06,0,2.13226967501141,2.59637338830115,8,270,200
33.4090120550514,2.43368890985405,2.05070951601203,157.08833597881,2.85241744964281e-06,0,2.15220499296234,2.61817296008725,8,271,200
33.350532234955,2.44838018406793,2.06182361787881,157.072307009039,2.89380193293355e-06,0,2.17223224598474,2.64019344716195,8,272,200
33.2918914665413,2.46305099186601,2.07290650832174,157.056268063838,2.9349212128979e-06,0,2.19235062162806,2.66243675973696,8,273,200
33.2330894663886,2.47770121194543,2.08395629651964,157.040227318753,2.97574367899795e-06,0,2.21255923693736,2.68490457205764,8,274,200
33.1741258727188,2.49233087218176,2.09497139255523,157.024192676962,3.0162334352507e-06,0,2.23285692694008,2.70759761450397,8,275,200
33.1150003041645,2.50694003774518,2.10595028173719,157.008171973549,3.0563535143119e-06,0,2.25324245615932,2.73051638148963,8,276,200
33.0557123793584,2.52152877380588,2.11689144937417,156.992173043598,3.09606694883726e-06,0,2.27371458911814,2.75366136742828,8,277,200
32.9962617169333,2.53609714553404,2.12779338077487,156.976203722194,3.13533677148255e-06,0,2.2942720903396,2.77703306673358,8,278,200
32.9366479355219,2.55064521809985,2.13865456124795,156.960271844421,3.17412601490348e-06,0,2.31491372434679,2.8006319738192,8,279,200
32.8768706537568,2.56517305667349,2.14947347610208,156.944385245365,3.21239771175581e-06,0,2.33563825566277,2.8244585830988,8,280,200
32.8169294982938,2.57968076698522,2.16024877377921,156.928551337435,3.25011352214106e-06,0,2.35644430208249,2.84851301714869,8,281,200
32.7568241278811,2.59416861700551,2.1709797552543,156.912775842343,3.28722961594396e-06,0,2.37732989448835,2.87279391119585,8,282,200
32.6965542092899,2.60863691526492,2.1816658846356,156.897064059129,3.32370079049503e-06,0,2.39829291703467,2.89729952862987,8,283,200
32.6361194092915,2.62308597029399,2.19230662603133,156.88142128683,3.35948184312479e-06,0,2.41933125387571,2.92202813284037,8,284,200
32.575519394657,2.63751609062328,2.20290144354973,156.865852824484,3.39452757116375e-06,0,2.44044278916578,2.94697798721697,8,285,200
32.5147538321577,2.65192758478332,2.21344980129904,156.850363971131,3.42879277194244e-06,0,2.46162540705915,2.97214735514928,8,286,200
32.4538223885649,2.66632076130468,2.2239511633875,156.834960025808,3.46223224279138e-06,0,2.48287699171013,2.99753450002692,8,287,200
32.3927247306497,2.6806959287179,2.23440499392333,156.819646287553,3.49480078104109e-06,0,2.50419542727299,3.02313768523949,8,288,200
32.3314606036647,2.69505339088518,2.24481086589102,156.804427711027,3.52645170943132e-06,0,2.5255783934318,3.04895494502311,8,289,200
32.2700300667878,2.70939343299541,2.25516878778007,156.789307873379,3.55713245233877e-06,0,2.54702275198972,3.07498339699986,8,290,200
32.2084332576782,2.72371633556911,2.26547887695622,156.77429000738,3.5867889595494e-06,0,2.56852516027965,3.1012199296383,8,291,200
32.1466703139951,2.73802237912682,2.27574125078521,156.759377345803,3.61536718084915e-06,0,2.59008227563453,3.12766143140702,8,292,200
32.0847413733977,2.75231184418907,2.28595602663279,156.744573121417,3.64281306602394e-06,0,2.61169075538727,3.15430479077457,8,293,200
32.0226465735452,2.76658501127639,2.2961233218647,156.729880566995,3.66907256485974e-06,0,2.6333472568708,3.18114689620955,8,294,200
31.9603860520968,2.78084216090932,2.30624325384668,156.715302915307,3.69409162714248e-06,0,2.65504843741804,3.20818463618051,8,295,200
31.8979601147837,2.79508350635802,2.31631595693884,156.700843136008,3.71781485096073e-06,0,2.67679069432703,3.23541496325831,8,296,200
31.8353697396253,2.80930899189114,2.32634163347872,156.68650314628,3.74018142761361e-06,0,2.69856938475628,3.26283508642296,8,297,200
31.7726160727128,2.82351849452697,2.33632050279823,156.672284600188,3.76112919670285e-06,0,2.72037960582942,3.29044227875673,8,298,200
31.7097002601376,2.83771189128377,2.34625278422928,156.658189151797,3.78059599783022e-06,0,2.74221645467006,3.31823381334189,8,299,200
31.646623447991,2.85188905917984,2.35613869710378,156.644218455173,3.79851967059744e-06,0,2.76407502840184,3.34620696326074,8,300,200
31.5833867823644,2.86604987523344,2.36597846075362,156.630374164379,3.81483805460626e-06,0,2.78595042414839,3.37435900159555,8,301,200
31.519991409349,2.88019421646287,2.37577229451073,156.616657933482,3.82948898945843e-06,0,2.80783773903333,3.40268720142861,8,302,200
31.4564385691212,2.8943218207098,2.38552044717,156.603071156884,3.84240868188691e-06,0,2.82973232506358,3.43118908853195,8,303,200
31.3927298781966,2.90843186910962,2.39522328537836,156.589614190335,3.85352680714954e-06,0,2.85163055377927,3.45986319943673,8,304,200
31.3288670471762,2.92252340362108,2.40488120524576,156.576287129926,3.86277140763538e-06,0,2.87352905160384,3.48870832336385,8,305,200
31.2648517866605,2.93659546620296,2.41449460288211,156.563090071746,3.87007052573347e-06,0,2.89542444496069,3.51772324953423,8,306,200
31.2006858072503,2.95064709881403,2.42406387439736,156.550023111882,3.87535220383287e-06,0,2.91731336027326,3.54690676716878,8,307,200
31.1363708195463,2.96467734341307,2.43358941590142,156.537086346425,3.87854448432266e-06,0,2.93919242396498,3.57625766548841,8,308,200
31.0719085341493,2.97868524195886,2.44307162350425,156.524279871463,3.87957540959186e-06,0,2.96105826245927,3.60577473371404,8,309,200
31.00730066166,2.99266983641016,2.45251089331576,156.511603783085,3.87837302202956e-06,0,2.98290750217955,3.63545676106657,8,310,200
30.9425489884721,3.00662999844119,2.46190766997997,156.499057958462,3.87486372558327e-06,0,3.00473723275076,3.66530270172929,8,311,200
30.8776556041517,3.02056391858791,2.47126259227729,156.486641399096,3.86896737043448e-06,0,3.02654639660387,3.69531216973506,8,312,200
30.812622674058,3.03446961710173,2.4805763475222,156.474352887568,3.86060216832311e-06,0,3.04833439937136,3.72548494407908,8,313,200
30.7474523635499,3.04834511423403,2.48984962302916,156.462191206463,3.84968633098913e-06,0,3.07010064668571,3.75582080375657,8,314,200
30.6821468379866,3.06218843023623,2.49908310611268,156.450155138362,3.83613807017248e-06,0,3.0918445441794,3.78631952776275,8,315,200
30.6167082627271,3.07599758535972,2.50827748408722,156.438243465849,3.81987559761311e-06,0,3.11356549748491,3.81698089509283,8,316,200
30.5511388031306,3.08977059985591,2.51743344426728,156.426454971507,3.80081712505096e-06,0,3.13526291223471,3.84780468474204,8,317,200
30.4854407210988,3.10350535393947,2.52655171673828,156.414788282246,3.77887947166746e-06,0,3.15693650142431,3.87879068568352,8,318,200
30.4196166647046,3.11719916767822,2.53563320266946,156.403241402289,3.75397388640995e-06,0,3.17858720750122,3.90993872680209,8,319,200
30.3536693785636,3.13084922110324,2.54467884600099,156.391812180184,3.72601022566724e-06,0,3.20021628027599,3.94124864696051,8,320,200
30.2876016072912,3.14445269424563,2.55368959067307,156.380498464481,3.69489834582817e-06,0,3.22182496955915,3.97272028502152,8,321,200
30.221416095503,3.15800676713647,2.56266638062586,156.369298103729,3.66054810328155e-06,0,3.24341452516126,4.00435347984787,8,322,200
30.1551155878146,3.17150861980686,2.57161015979955,156.358208946478,3.62286935441619e-06,0,3.26498619689284,4.03614807030231,8,323,200
30.0887028288415,3.18495543228789,2.58052187213432,156.347228841278,3.58177195562092e-06,0,3.28654123456445,4.0681038952476,8,324,200
30.0221806380414,3.19834428736456,2.58940258622822,156.33635549028,3.5371642409193e-06,0,3.30808119029916,4.10022030941394,8,325,200
29.9555521342411,3.2116718788376,2.59825386931074,156.325586010044,3.48894845487388e-06,0,3.32960882547024,4.1324947310014,8,326,200
29.8888205111094,3.22493480326164,2.60707741326924,156.314917370736,3.43702531968192e-06,0,3.35112720376351,4.1649240940775,8,327,200
29.8219889623153,3.23812965719132,2.61587490999108,156.304346542516,3.38129555754072e-06,0,3.37263938886479,4.19750533270978,8,328,200
29.7550606815277,3.25125303718126,2.62464805136362,156.293870495549,3.32165989064755e-06,0,3.39414844445988,4.23023538096575,8,329,200
29.6880388624155,3.26430153978611,2.63339852927421,156.283486199998,3.2580190411997e-06,0,3.4156574342346,4.26311117291294,8,330,200
29.6209266986476,3.27727176156051,2.64212803561022,156.273190626027,3.19027373139445e-06,0,3.43716942187477,4.29612964261888,8,331,200
29.5537273838929,3.29016029905908,2.65083826225899,156.262980743797,3.11832468342909e-06,0,3.4586874710662,4.32928772415109,8,332,200
29.4864440980146,3.30296377462652,2.65953096488963,156.252853410838,3.04207129912929e-06,0,3.48021487878143,4.36258204013889,8,333,200
29.4190799656532,3.3156789137677,2.6682081542981,156.242805034141,2.96140769883433e-06,0,3.50175587513984,4.39600796745878,8,334,200
29.3516380976432,3.32830246777754,2.67687190506212,156.232831908061,2.8762266825119e-06,0,3.52331492354758,4.42956057154901,8,335,200
29.2841216048194,3.34083118795097,2.68552429175938,156.222930326954,2.78642105012968e-06,0,3.54489648741076,4.46323491784787,8,336,200
29.2165335980165,3.35326182558292,2.69416738896761,156.213096585176,2.69188360165535e-06,0,3.5665050301355,4.49702607179362,8,337,200
29.1488771880691,3.36559113196831,2.7028032712645,156.203326977082,2.59250713705658e-06,0,3.58814501512792,4.53092909882456,8,338,200
29.081155485812,3.37781585840207,2.71143401322776,156.19361779703,2.48818445630106e-06,0,3.60982090579415,4.56493906437895,8,339,200
29.013371508408,3.38993288888436,2.72006163555183,156.183965268638,2.37880744170584e-06,0,3.63153730172071,4.5990512116454,8,340,200
28.9455278983332,3.40193963823631,2.72868794339806,156.174365332584,2.2642643049855e-06,0,3.6532993472157,4.63326149481386,8,341,200
28.8776272043919,3.4138336539843,2.73731468804452,156.16481385881,2.14444234020397e-06,0,3.67511232276766,4.66756604582462,8,342,200
28.8096719753881,3.4256124836547,2.7459436207693,156.155306717258,2.01922884142519e-06,0,3.69698150886508,4.70196099661798,8,343,200
28.7416647601263,3.43727367477388,2.75457649285046,156.14583977787,1.88851110271311e-06,0,3.71891218599648,4.73644247913421,8,344,200
28.6736081074106,3.44881477486822,2.7632150555661,156.136408910587,1.75217641813166e-06,0,3.74090963465038,4.77100662531361,8,345,200
28.6055045660453,3.46023333146409,2.77186106019429,156.127009985352,1.6101120817448e-06,0,3.76297913531529,4.80564956709646,8,346,200
28.5373566430896,3.47152701359717,2.78051618928985,156.117638819057,1.46220472157167e-06,0,3.78512608827955,4.84036751437879,8,347,200
28.4691666786232,3.48269397634041,2.78918185051457,156.108291016403,1.30833830145229e-06,0,3.80735637303085,4.87515698887957,8,348,200
28.4009369709805,3.49373249627608,2.79785938280699,156.098962129042,1.1483961191819e-06,0,3.8296759888567,4.91001459027353,8,349,200
28.3326698184962,3.50464084998643,2.80655012510564,156.089647708625,9.82261472555711e-07,0,3.8520909350446,4.94493691823539,8,350,200
28.2643675195048,3.51541731405371,2.81525541634906,156.080343306803,8.09817659368967e-07,0,3.87460721088207,4.97992057243985,8,351,200
28.1960323723409,3.5260601650602,2.82397659547578,156.07104447523,6.30947977416893e-07,0,3.89723081565661,5.01496215256165,8,352,200
28.1276666753391,3.53656767958816,2.83271500142433,156.061746765555,4.4553572449472e-07,0,3.91996774865575,5.05005825827549,8,353,200
28.0592727268339,3.54693813421983,2.84147197313325,156.052445729432,2.53464198397677e-07,0,3.94282400916699,5.0852054892561,8,354,200
27.9908527621587,3.55716998452546,2.85024884095377,156.043136894962,5.4616551932354e-08,0,3.96580532773247,5.12040038703935,8,355,200
27.9224087646414,3.56726240202718,2.85904690088788,156.033815696045,0,0,3.98891635991293,5.15563926060582,8,356,200
27.8539426546089,3.5772147372351,2.86786744035029,156.024477543034,0,0,4.0121614925237,5.19091836079722,8,357,200
27.7854563523878,3.58702634065933,2.87671174675569,156.01511784628,0,0,4.03554511238016,5.22623393845528,8,358,200
27.7169517783049,3.59669656280999,2.88558110751877,156.005732016133,0,0,4.05907160629764,5.26158224442172,8,359,200
27.6484308526869,3.60622475419717,2.89447681005422,155.996315462946,0,0,4.08274536109151,5.29695952953827,8,360,200
27.5798954958605,3.61561026533101,2.90340014177675,155.986863597069,0,0,4.10657076357712,5.33236204464666,8,361,200
27.5113475842355,3.62485261141591,2.91235235894739,155.977371836221,0,0,4.13055188113259,5.36778609665989,8,362,200
27.4427888185542,3.63395196643352,2.92133459321259,155.967835627596,0,0,4.15469150338703,5.40322821677614,8,363,200
27.3742208556414,3.64290866905982,2.93034794506513,155.958250425752,0,0,4.17899210053236,5.43868499226487,8,364,200
27.3056453523225,3.65172305797078,2.93939351499781,155.948611685251,0,0,4.20345614276045,5.47415301039553,8,365,200
27.2370639654225,3.66039547184235,2.94847240350341,155.938914860652,0,0,4.22808610026319,5.50962885843758,8,366,200
27.1684783517666,3.6689262493505,2.95758571107473,155.929155406516,0,0,4.25288444323247,5.54510912366048,8,367,200
27.0998901681799,3.6773157291712,2.96673453820454,155.919328777404,0,0,4.27785364186018,5.58059039333369,8,368,200
27.0313010714877,3.68556424998042,2.97591998538565,155.909430427874,0,0,4.30299616633822,5.61606925472666,8,369,200
26.9627126805492,3.69367230246994,2.98514309708143,155.899455850036,0,0,4.3283141648757,5.65154248963113,8,370,200
26.8941264623616,3.70164098539486,2.99440469363761,155.889400686191,0,0,4.35380849775064,5.68700765792794,8,371,200
26.8255438459559,3.70947154952611,3.00370553937052,155.879260616185,0,0,4.37947970325832,5.72246251402022,8,372,200
26.7569662603634,3.71716524563462,3.01304639859649,155.869031319869,0,0,4.40532831969399,5.75790481231109,8,373,200
26.6883951346153,3.7247233244913,3.02242803563183,155.858708477091,0,0,4.43135488535292,5.79333230720366,8,374,200
26.619831897743,3.73214703686708,3.03185121479287,155.848287767699,0,0,4.45755993853035,5.82874275310105,8,375,200
26.5512779787775,3.73943763353289,3.04131670039593,155.837764871542,0,0,4.48394401752156,5.86413390440639,8,376,200
26.482734765715,3.74659653168443,3.05082526539912,155.827135527251,0,0,4.51050706922882,5.89950354613731,8,377,200
26.4142034824114,3.75362581421656,3.06037771732763,155.816395708593,0,0,4.53724667498244,5.9348495857695,8,378,200
26.3456853116871,3.76052773044891,3.06997487234846,155.805541448118,0,0,4.56415982471976,5.97016996139317,8,379,200
26.2771814363627,3.76730452970112,3.07961754662859,155.794568778374,0,0,4.5912435083781,6.00546261109851,8,380,200
26.208693039259,3.77395846129283,3.08930655633499,155.783473731912,0,0,4.6184947158948,6.04072547297574,8,381,200
26.1402213031965,3.78049177454366,3.09904271763466,155.772252341281,0,0,4.64591043720718,6.07595648511506,8,382,200
26.0717674109959,3.78690671877326,3.10882684669457,155.760900639029,0,0,4.67348766225257,6.11115358560667,8,383,200
26.0033325131994,3.79320568977176,3.11865967677836,155.749414761843,0,0,4.70122301709014,6.14631502171837,8,384,200
25.9349176312364,3.79939166921126,3.12854160953628,155.737791262947,0,0,4.7291116722664,6.18144027742834,8,385,200
25.8665237542578,3.80546778523435,3.13847296371522,155.726026799699,0,0,4.7571484344497,6.21652914589234,8,386,200
25.7981518714146,3.81143716598362,3.14845405806207,155.714118029461,0,0,4.78532811030837,6.25158142026615,8,387,200
25.7298029718578,3.81730293960169,3.15848521132375,155.702061609592,0,0,4.81364550651077,6.28659689370553,8,388,200
25.6614780447384,3.82306823423113,3.16856674224713,155.689854197451,0,0,4.84209542972524,6.32157535936625,8,389,200
25.5931780792073,3.82873617801455,3.17869896957912,155.677492450399,0,0,4.87067268662012,6.35651661040408,8,390,200
25.5249040644155,3.83430989909455,3.18888221206662,155.664973025796,0,0,4.89937208386375,6.3914204399748,8,391,200
25.4566569403642,3.83979262568533,3.19911668831101,155.652292715984,0,0.00116691839803544,4.92818848023971,6.4262869142461,8,392,200
25.3884374504547,3.84518798628763,3.20940221633158,155.639448853245,0,0.00263634667652715,4.95711694299237,6.46111719143346,8,393,200
25.3202462889386,3.85049970947377,3.21973851400215,155.626438904842,0,0.00415493762280475,4.98615259148137,6.49591270276429,8,394,200
25.2520841500673,3.85573152381612,3.2301252991965,155.613260338041,0,0.00572349846358572,5.01529054506631,6.53067487946601,8,395,200
25.1839517280925,3.860887157887,3.24056228978843,155.599910620105,0,0.00734283642558753,5.04452592310681,6.56540515276603,8,396,200
25.1158497172657,3.86597034025876,3.25104920365173,155.586387218299,0,0.00901375873552764,5.07385384496247,6.60010495389175,8,397,200
25.0477788118384,3.87098479950374,3.26158575866019,155.572687599888,0,0.0107370726201235,5.10326942999291,6.6347757140706,8,398,200
24.979739702509,3.87593419750491,3.27217157722619,155.558809411767,0,0.0125135814439628,5.13276849908325,6.66941899986898,8,399,200
24.9117330657633,3.88082192938775,3.28280589991645,155.544751019354,0,0.0143440731231126,5.16234967922062,6.70403691920934,8,400,200
24.843759574534,3.88565132358837,3.29348787183627,155.530510967699,0,0.0162293317115107,5.19201229891767,6.73863171535313,8,401,200
24.7758199017536,3.89042570854287,3.30421663809093,155.516087801852,0,0.0181701412630944,5.22175568668704,6.77320563156179,8,402,200
24.707914720355,3.89514841268737,3.31499134378575,155.501480066862,0,0.0201672858318012,5.25157917104137,6.80776091109676,8,403,200
24.6400447032706,3.89982276445796,3.32581113402601,155.48668630778,0,0.0222215494715686,5.2814820804933,6.84229979721949,8,404,200
24.5722105234333,3.90445209229075,3.33667515391701,155.471705069655,0,0.024333716236334,5.31146374355547,6.87682453319143,8,405,200
24.5044128951516,3.90903964907305,3.34758245646336,155.456535022588,0,0.0265045596298436,5.34152422087616,6.91133739355384,8,406,200
24.4366526982381,3.91358838549693,3.35853172626685,155.44117533689,0,0.0287348109550784,5.37166650164621,6.9458407779673,8,407,200
24.3689308538813,3.91810117670567,3.36952155582857,155.425625307923,0,0.0310251909648279,5.4018943071921,6.9803371173722,8,408,200
24.3012482832699,3.92258089784255,3.38055053764962,155.409884231048,0,0.0333764204118817,5.43221135884029,7.01482884270894,8,409,200
24.2336059075924,3.92703042405083,3.39161726423109,155.393951401629,0,0.0357892200490295,5.46262137791726,7.0493183849179,8,410,200
24.1660046480373,3.93145263047379,3.40272032807408,155.377826115026,0,0.0382643106290608,5.49312808574949,7.08380817493949,8,411,200
24.0984454257932,3.9358503922547,3.41385832167968,155.361507666603,0,0.0408024129047653,5.52373520366345,7.11830064371409,8,412,200
24.0309291620486,3.94022658453685,3.425029837549,155.34499535172,0,0.0434042476289326,5.55444645298561,7.1527982221821,8,413,200
23.9634568340376,3.94458400917728,3.4362334236564,155.328288316627,0,0.0460705173057493,5.58526603046489,7.18730341846008,8,414,200
23.8960296431759,3.9489251748882,3.44746744986941,155.311385111113,0,0.0488018514449901,5.61620003454,7.2218190493692,8,415,200
23.8286488469247,3.95325251709561,3.45873024152881,155.294284135854,0,0.0515988613078269,5.64725503907208,7.25634800890683,8,416,200
23.7613157027451,3.95756847122549,3.4700201239754,155.276983791526,0,0.0544621581554315,5.67843761792227,7.2908931910703,8,417,200
23.6940314680984,3.96187547270382,3.48133542254998,155.259482478805,0,0.0573923532489755,5.70975434495173,7.32545748985697,8,418,200
23.6267974004458,3.96617595695661,3.49267446259334,155.241778598367,0,0.0603900578496309,5.74121179402161,7.36004379926417,8,419,200
23.5596147572483,3.97047235940983,3.50403556944628,155.223870550888,0,0.0634558832185693,5.77281653899304,7.39465501328927,8,420,200
23.4924848280157,3.97476711303942,3.51541702706628,155.205756655223,0,0.0665904176809841,5.804574867056,7.4292939215663,8,421,200
23.4254090304506,3.97906264102107,3.52681695387755,155.187434902937,0,0.0697941578181541,5.83649191871567,7.46396289627616,8,422,200
23.3583888143044,3.98336136408043,3.53823342692097,155.168903203777,0,0.0730675772753797,5.86857254780609,7.49866420523643,8,423,200
23.2914256293284,3.98766570294311,3.54966452323743,155.150159467487,0,0.0764111496979614,5.90082160816126,7.53340011626468,8,424,200
23.2245209252737,3.99197807833477,3.56110831986784,155.131201603811,0,0.0798253487311996,5.9332439536152,7.56817289717853,8,425,200
23.1576761518916,3.99630091098104,3.57256289385307,155.112027522496,0,0.0833106480203945,5.96584443800193,7.60298481579555,8,426,200
23.0908927589333,4.00063662160755,3.58402632223401,155.092635133286,0,0.0868675212108467,5.99862791515546,7.63783813993332,8,427,200
23.0241722466903,4.00498764068811,3.59549665087907,155.073022309837,0,0.090496404054848,6.0315987639632,7.67273490691341,8,428,200
22.9575163176148,4.00935643768922,3.60697180096665,155.05318678145,0,0.0941975807326561,6.06475946352609,7.70767623207324,8,429,200
22.8909267246992,4.01374549182555,3.61844966250265,155.03312624134,0,0.09797129753152,6.09811201799846,7.74266300025422,8,430,200
22.8244052209359,4.01815728231175,3.62992812549299,155.012838382718,0,0.101817800738689,6.13165843153465,7.77769609629775,8,431,200
22.7579535593174,4.02259428836251,3.64140507994357,154.992320898797,0,0.105737336641412,6.16540070828899,7.81277640504524,8,432,200
22.691573492836,4.02705898919249,3.6528784158603,154.97157148279,0,0.109730151526939,6.1993408524158,7.84790481133808,8,433,200
22.6252667744842,4.03155386401635,3.66434602324909,154.95058782791,0,0.113796491682518,6.23348086806943,7.88308220001767,8,434,200
22.5590351572544,4.03608139204876,3.67580579211585,154.92936762737,0,0.117936603395399,6.2678227594042,7.91830945592542,8,435,200
22.492880422438,4.04064405518706,3.68725556604853,154.907908597809,0,0.122150685617489,6.30236798821196,7.95358748692916,8,436,200
22.426804464522,4.04524434605922,3.6986930029632,154.886208549575,0,0.126438747959323,6.33711584683466,7.98891729300246,8,437,200
22.3608092062923,4.04988475997589,3.71011571435799,154.864265316444,0,0.130800752696098,6.37206508525172,8.02429989714534,8,438,200
22.2948965705348,4.05456779224773,3.721521311731,154.84207673219,0,0.135236662103007,6.4072144534426,8.05973632235781,8,439,200
22.2290684800356,4.05929593818537,3.73290740658036,154.819640630587,0,0.139746438455245,6.44256270138676,8.09522759163986,8,440,200
22.1633268575804,4.06407169309946,3.74427161040418,154.796954845411,0,0.144330044028006,6.47810857906363,8.1307747279915,8,441,200
22.0976736259554,4.06889755230066,3.75561153470059,154.774017210437,0,0.148987441096485,6.51385083645268,8.16637875441276,8,442,200
22.032110786356,4.07377599294163,3.76692472712854,154.750825658017,0,0.15371852925422,6.54978765242519,8.20204061993798,8,443,200
21.9666406536168,4.07870941954322,3.77820847999044,154.727378514808,0,0.158522957368124,6.58591492141983,8.23776097773896,8,444,200
21.9012656209818,4.08370021846829,3.78946002174952,154.703674206046,0,0.163400311623451,6.6222279667671,8.27354040702184,8,445,200
21.8359880816952,4.08875077607972,3.80067658086905,154.679711156966,0,0.168350178205457,6.65872211179752,8.30937948699277,8,446,200
21.770810429001,4.09386347874036,3.81185538581225,154.655487792804,0,0.173372143299399,6.6953926798416,8.3452787968579,8,447,200
21.7057350561434,4.09904071281309,3.82299366504239,154.631002538795,0,0.17846579309053,6.73223499422984,8.38123891582337,8,448,200
21.6407643563665,4.10428486466077,3.8340886470227,154.606253820175,0,0.183630713764109,6.76924437829275,8.41726042309532,8,449,200
21.5759007229143,4.10959832064628,3.84513756021643,154.581240062178,0,0.188866491505389,6.80641615536085,8.45334389787992,8,450,200
